ID_PONTO_ONIBUS_LINHA;COD_LINHA;NOME_LINHA;NOME_SUB_LINHA;ORIGEM;IDENTIFICADOR_PONTO_ONIBUS;GEOMETRIA
5469;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5469;POINT (611150.75 7795401.64)
5470;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5470;POINT (611314.73 7796394.7)
5471;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5471;POINT (611216.39 7796024.96)
5472;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5472;POINT (607625.09 7796112.0)
5473;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5473;POINT (607606.36 7795978.96)
5474;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5474;POINT (607621.64 7795620.83)
5475;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5475;POINT (611075.75 7795714.42)
5476;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5476;POINT (612349.6 7793401.74)
5477;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5477;POINT (608342.99 7796457.56)
5478;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5478;POINT (608190.97 7796501.57)
5479;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5479;POINT (608083.73 7796565.75)
5480;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5480;POINT (607979.42 7795977.85)
5481;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5481;POINT (608789.62 7796780.35)
5482;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5482;POINT (610416.22 7796566.01)
5483;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5483;POINT (609019.21 7796916.98)
5484;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5484;POINT (611115.82 7796960.27)
5485;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5485;POINT (612034.44 7794048.43)
5486;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5486;POINT (612035.24 7793877.29)
5487;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5487;POINT (612146.03 7793583.97)
5488;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5488;POINT (612235.7 7793486.71)
5489;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5489;POINT (611732.73 7794667.4)
5490;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5490;POINT (611676.45 7794453.35)
5491;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5491;POINT (611631.5 7794287.15)
5492;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5492;POINT (611861.74 7794161.63)
5493;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5493;POINT (608686.89 7796714.86)
5494;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5494;POINT (608558.11 7796750.71)
5495;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5495;POINT (610563.21 7796760.73)
5496;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5496;POINT (608056.06 7796062.24)
5497;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5497;POINT (607925.34 7796405.57)
5498;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5498;POINT (607987.63 7796288.64)
5499;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5499;POINT (608435.0 7796649.39)
5500;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5500;POINT (607850.21 7796219.42)
5501;2103;PRADO-ANCHIETA;PRINCIPAL;PRADO;5501;POINT (607558.51 7795559.16)
5502;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5502;POINT (610855.75 7797000.33)
5503;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5503;POINT (611170.15 7796530.43)
5504;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5504;POINT (610837.66 7796618.52)
5505;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5505;POINT (610180.01 7796793.6)
5506;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5506;POINT (609824.44 7796887.1)
5507;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5507;POINT (609541.82 7796961.55)
5508;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5508;POINT (609229.64 7797044.74)
5509;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5509;POINT (611335.99 7795141.63)
5510;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5510;POINT (611166.58 7795426.23)
5511;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5511;POINT (611303.7 7796253.02)
5512;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5512;POINT (611210.16 7795901.63)
5513;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5513;POINT (611578.92 7794500.81)
5514;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5514;POINT (607606.74 7795674.82)
5515;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5515;POINT (611195.44 7795615.19)
5516;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5516;POINT (608009.75 7795956.34)
5517;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5517;POINT (608200.18 7795875.47)
5518;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5518;POINT (608803.37 7796883.27)
5519;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5519;POINT (610492.11 7796848.62)
5520;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5520;POINT (612047.79 7794034.73)
5521;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5521;POINT (612047.77 7793866.2)
5522;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5522;POINT (612100.86 7793672.84)
5523;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5523;POINT (612235.7 7793486.71)
5524;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5524;POINT (608922.95 7797076.71)
5525;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5525;POINT (607917.22 7796088.09)
5526;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5526;POINT (607740.58 7796059.59)
5452;2102;GAMELEIRA - SERRA;NOTURNO DESVIO FEIRA DA AV. AFONSO PENA;SERRA;5452;POINT (608124.44 7796887.04)
5527;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5527;POINT (611642.78 7794399.53)
5528;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5528;POINT (611873.52 7794282.58)
5529;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5529;POINT (608641.23 7796740.36)
5530;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5530;POINT (608425.58 7796801.49)
5531;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5531;POINT (608407.6 7796587.38)
5532;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5532;POINT (608363.46 7796431.15)
5533;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5533;POINT (608313.73 7796209.44)
5534;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5534;POINT (608363.22 7796006.09)
5535;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5535;POINT (608355.12 7796673.6)
5536;2103;PRADO-ANCHIETA;PRINCIPAL;ANCHIETA;5536;POINT (607558.51 7795559.16)
5537;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5537;POINT (610182.14 7796578.46)
5538;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5538;POINT (610178.98 7796767.49)
5539;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5539;POINT (609792.69 7796869.31)
5540;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5540;POINT (609527.2 7796939.24)
5541;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5541;POINT (609229.67 7797018.46)
5542;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5542;POINT (609538.8 7796607.27)
5544;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5544;POINT (610958.23 7795735.96)
5545;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5545;POINT (610758.43 7796081.0)
5546;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5546;POINT (610638.22 7796286.84)
5547;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5547;POINT (611408.34 7794782.91)
5548;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5548;POINT (611118.58 7794777.63)
5549;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5549;POINT (607625.09 7796112.0)
5550;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5550;POINT (607606.36 7795978.96)
5551;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5551;POINT (607621.64 7795620.83)
5552;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5552;POINT (612349.6 7793401.74)
5553;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5553;POINT (608342.99 7796457.56)
5554;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5554;POINT (608190.97 7796501.57)
5555;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5555;POINT (608083.73 7796565.75)
5556;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5556;POINT (607979.42 7795977.85)
5557;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5557;POINT (610967.99 7795608.15)
5558;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5558;POINT (610886.55 7795306.29)
5559;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5559;POINT (610819.46 7795051.45)
5560;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5560;POINT (608789.62 7796780.35)
5561;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5561;POINT (610423.03 7796564.89)
5562;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5562;POINT (609019.21 7796916.98)
5563;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5563;POINT (609952.0 7796544.0)
5564;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5564;POINT (609606.0 7796635.0)
5565;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5565;POINT (612034.44 7794048.43)
5566;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5566;POINT (612035.24 7793877.29)
5567;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5567;POINT (612054.44 7793769.34)
5568;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5568;POINT (612146.03 7793583.97)
5569;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5569;POINT (612235.7 7793486.71)
5570;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5570;POINT (611732.73 7794667.4)
5571;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5571;POINT (611676.45 7794453.35)
5572;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5572;POINT (611631.5 7794287.15)
5573;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5573;POINT (607980.99 7796668.95)
5574;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5574;POINT (611861.74 7794161.63)
5575;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5575;POINT (608686.89 7796714.86)
5576;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5576;POINT (608558.11 7796750.71)
5577;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5577;POINT (608056.06 7796062.24)
5578;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5578;POINT (607925.34 7796405.57)
5579;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5579;POINT (607987.63 7796288.64)
5580;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5580;POINT (608435.0 7796649.39)
5581;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5581;POINT (607850.21 7796219.42)
5582;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5582;POINT (607558.51 7795559.16)
5583;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5583;POINT (610862.33 7795952.43)
5584;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5584;POINT (610661.66 7796300.31)
5585;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5585;POINT (611414.67 7794809.31)
5586;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5586;POINT (611269.6 7794794.36)
5587;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5587;POINT (610857.54 7794873.8)
5588;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5588;POINT (611578.92 7794500.81)
5589;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5589;POINT (607606.74 7795674.82)
5590;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5590;POINT (608009.75 7795956.34)
5591;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5591;POINT (608200.18 7795875.47)
5592;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5592;POINT (608803.37 7796883.27)
5593;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5593;POINT (610492.11 7796848.62)
5594;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5594;POINT (610115.21 7796948.06)
5595;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5595;POINT (609785.0 7797035.0)
5596;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5596;POINT (609379.0 7797143.0)
5597;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5597;POINT (610880.03 7795773.91)
5598;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5598;POINT (610770.93 7795358.64)
5599;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5599;POINT (610665.09 7794965.64)
5600;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5600;POINT (612047.79 7794034.73)
5601;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5601;POINT (612047.77 7793866.2)
5602;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5602;POINT (612100.86 7793672.84)
5603;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5603;POINT (612235.7 7793486.71)
5604;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5604;POINT (608922.95 7797076.71)
5605;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5605;POINT (607917.22 7796088.09)
5543;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;PRADO;5543;POINT (609759.24 7796226.42)
5606;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5606;POINT (607740.58 7796059.59)
5607;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5607;POINT (611642.78 7794399.53)
5608;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5608;POINT (611873.52 7794282.58)
5609;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5609;POINT (608641.23 7796740.36)
5610;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5610;POINT (608425.58 7796801.49)
5611;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5611;POINT (610563.21 7796760.73)
5612;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5612;POINT (608407.6 7796587.38)
5613;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5613;POINT (608363.46 7796431.15)
5614;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5614;POINT (608313.73 7796209.44)
5615;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5615;POINT (608363.22 7796006.09)
5616;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5616;POINT (608355.12 7796673.6)
5617;2103;PRADO-ANCHIETA;ATENDIMENTO CARNAVAL;ANCHIETA;5617;POINT (607558.51 7795559.16)
5618;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5618;POINT (611013.25 7796545.66)
5619;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5619;POINT (610749.93 7796615.31)
5620;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5620;POINT (610178.98 7796767.49)
5621;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5621;POINT (609792.69 7796869.31)
5622;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5622;POINT (609527.2 7796939.24)
5623;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5623;POINT (609229.67 7797018.46)
5624;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5624;POINT (611431.68 7794920.95)
5625;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5625;POINT (611150.75 7795401.64)
5626;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5626;POINT (611314.73 7796394.7)
5628;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5628;POINT (607625.09 7796112.0)
5629;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5629;POINT (607606.36 7795978.96)
5630;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5630;POINT (607621.64 7795620.83)
5631;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5631;POINT (611075.75 7795714.42)
5632;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5632;POINT (612349.6 7793401.74)
5633;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5633;POINT (608342.99 7796457.56)
5634;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5634;POINT (608190.97 7796501.57)
5635;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5635;POINT (608083.73 7796565.75)
5636;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5636;POINT (607979.42 7795977.85)
5637;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5637;POINT (608789.62 7796780.35)
5638;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5638;POINT (610416.22 7796566.01)
5639;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5639;POINT (609019.21 7796916.98)
5640;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5640;POINT (612034.44 7794048.43)
5641;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5641;POINT (612035.24 7793877.29)
5642;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5642;POINT (612146.03 7793583.97)
5643;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5643;POINT (612235.7 7793486.71)
5644;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5644;POINT (611732.73 7794667.4)
5645;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5645;POINT (611676.45 7794453.35)
5646;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5646;POINT (611631.5 7794287.15)
5647;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5647;POINT (611861.74 7794161.63)
5648;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5648;POINT (608686.89 7796714.86)
5649;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5649;POINT (608558.11 7796750.71)
5650;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5650;POINT (610563.21 7796760.73)
5651;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5651;POINT (608056.06 7796062.24)
5652;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5652;POINT (607925.34 7796405.57)
5653;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5653;POINT (607987.63 7796288.64)
5654;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5654;POINT (608435.0 7796649.39)
5655;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5655;POINT (607850.21 7796219.42)
5656;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5656;POINT (607558.51 7795559.16)
5657;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5657;POINT (611377.52 7796577.04)
5658;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5658;POINT (610692.83 7796876.01)
5659;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5659;POINT (609991.34 7796468.01)
5660;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5660;POINT (609680.35 7796286.44)
5661;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5661;POINT (609298.61 7796060.67)
5662;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5662;POINT (608941.2 7795929.7)
5663;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5663;POINT (608639.08 7795862.58)
5664;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5664;POINT (608470.51 7795828.05)
5665;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5665;POINT (608075.37 7795796.86)
5666;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5666;POINT (607865.66 7795807.34)
5667;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5667;POINT (607009.6 7795969.71)
5668;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5668;POINT (606676.23 7795893.15)
5669;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5669;POINT (606031.4 7795738.96)
5670;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5670;POINT (605792.91 7795681.47)
5671;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5671;POINT (605305.98 7795338.25)
5672;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5672;POINT (611341.61 7795076.67)
5673;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5673;POINT (611172.78 7795366.49)
5674;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5674;POINT (611280.02 7796263.39)
5675;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5675;POINT (611206.25 7795982.11)
5676;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5676;POINT (611539.42 7794433.58)
5677;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5677;POINT (611477.42 7794197.06)
5678;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5678;POINT (611389.74 7793903.62)
5679;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5679;POINT (611210.85 7793633.79)
5680;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5680;POINT (611018.51 7793340.79)
5681;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5681;POINT (610947.95 7793232.09)
5682;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5682;POINT (611075.75 7795714.42)
5683;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5683;POINT (610693.35 7792887.41)
5684;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5684;POINT (610969.13 7792172.44)
5685;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5685;POINT (610499.03 7791773.76)
5686;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5686;POINT (610413.21 7792534.38)
5687;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5687;POINT (610154.15 7790707.62)
5688;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5688;POINT (605334.24 7794593.06)
5627;2103;PRADO-ANCHIETA;DESVIO FEIRA AV. AFONSO PENA;PRADO;5627;POINT (611216.39 7796024.96)
5689;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5689;POINT (605194.8 7794541.32)
5690;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5690;POINT (605021.33 7794508.91)
5691;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5691;POINT (605603.22 7794936.1)
5692;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5692;POINT (605810.6 7794922.62)
5693;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5693;POINT (605812.5 7795207.58)
5694;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5694;POINT (605650.05 7795180.01)
5695;2104;NOVA GAMELEIRA-BH SHOPPING;PRINCIPAL;NOVA GAMELEIRA;5695;POINT (605587.43 7795088.5)
